query_id,query,product_id,title,description,relevance
14,adjustable laptop stand,B07DN6M863,"Laptop Desk, Foldable Sturdy Aluminum Laptop Table, Adjustable Laptop Stand for Bed and Sofa, Cozy Desk in Bed, Light Weight Foldable Desk Tray Stand Up/Sitting with 2 CPU Cooling Fans and Mouse Pad",,
14,adjustable laptop stand,B07FR4Z5GW,"Foldable Laptop Table Stand, Adjustable Laptop Stand for Desk Bed Couch,Fit for 13-15inch Laptop,Bed Tray Table, Computer Table, Foldable and Portable,Comfortable Ideal for Sit/Stand Lying Working",,
14,adjustable laptop stand,B07GH2FQ48,"Adjustable Vented Laptop Stand, SLYPNOS Portable Folding Standing Desk Ergonomic Aluminum Laptop Riser Tablet Holder Notebook Tray with Cooling Fans, Detachable Mouse Tray for Desk Bed Couch, Black",,
14,adjustable laptop stand,B07GNN76JY,"McNeil 24"" Adjustable Laptop Stand Portable Standing Desk with Lockable Wheels Side Table for Bed Sofa Hospital Reading Eating Cart Tray, Yellow",,
14,adjustable laptop stand,B07GNQ6T3V,"McNeil 24"" Adjustable Laptop Stand Portable Standing Desk with Lockable Wheels Side Table for Bed Sofa Hospital Reading Eating Cart Tray, Black",,
14,adjustable laptop stand,B07H18FJ4P,Tangkula Laptop Cart Home Rolling Over Bed Sofa Side Table Height Adjustable Wood Mobile Laptop Stand Desk Laptop Holder with Wheels (Brown),"Description The height adjustable mobile laptop stand desk comes with beech wood board and high quality metal frame construction, which is heavy duty, sturdy, durable and large weight capacity. It wil",
14,adjustable laptop stand,B07H19X5FZ,Tangkula Laptop Cart Home Rolling Over Bed Sofa Side Table Height Adjustable Wood Mobile Laptop Stand Desk Laptop Holder with Wheels (White),"Description The height adjustable mobile laptop stand desk comes with beech wood board and high quality metal frame construction, which is heavy duty, sturdy, durable and large weight capacity. It wil",
14,adjustable laptop stand,B07HVQGCS6,"HealthClub Laptop Stand Adjustable Portable Computer Stand Riser for Standing Desk, MacBook, Notebook Computer PC iPad, White, As a Gift of Cyber Monday",Product information Product Name: Adjustable Portable Computer Stand Riser Quantity：1 Product Sizes: 11.5 * 1.2 * 2 9 inch Color: White Package Includes: 1 x Folding Stand 2 set of Retractable Support,
14,adjustable laptop stand,B07JFQ2YG8,Toolsempire Height Adjustable Standing Laptop Desk Stand up Table Riser Converter Sit to Stand Computer Workstation Desktop (White),This adjustable desk sits on top of your current desk and gives you the benefit of standing or sitting on demand. Switching between sitting and standing throughout a long work day provides several hea,
14,adjustable laptop stand,B07JFZQ2Z6,Toolsempire Height Adjustable Standing Laptop Desk Stand up Table Riser Converter Sit to Stand Computer Workstation Desktop (Black),This adjustable desk sits on top of your current desk and gives you the benefit of standing or sitting on demand. Switching between sitting and standing throughout a long work day provides several hea,
14,adjustable laptop stand,B07JLVQHX5,"Syntus Adjustable Laptop Desk with Cooling Fan, Foldable Laptop Stand Riser Portable Computer Table Ergonomic TV Bed Lap Tray","Why Choose Us? An innovative solution whenever you're in need of a multifunctional laptop workstation, a standing desk for office work, a TV tray for snacking, or a smart book stand that accommodates ",
14,adjustable laptop stand,B07JNL2LQJ,"JupiterForce Adjustable Laptop Stand Portable Computer Table Foldable Height (24'' to 35.5'') Rolling Cart Standing at Home,Office Use,Black",📱Featured： 24” to 35.5” flexible tube 180 degree tilt and 360° swivel Tilting mechanism lock High quality 0.6”MDF+PVC Durable and sturdy metal pipe Ergonomically-positioned mouse pad table Edge-stoppe,
14,adjustable laptop stand,B07JP3JKLF,"LIANTRAL Laptop Table Stand- Adjustable Laptop Bed Tray Table Portable Standing Desk, Foldable Sofa Breakfast Tray, Notebook Stand Reading Holder for Bed Couch Floor (Grey)",,
14,adjustable laptop stand,B07K7JXCTJ,"OuTera Portable Laptop Desk, Adjustable Laptop Stand, Foldable Computer Table, Ergonomic Design Lightweight Laptop Table with Two CPU Cooling Fans & Extra Removable Mouse Pad Side - Black",,
14,adjustable laptop stand,B07LBL3QKQ,"Portable Printer for MacBook Pro Adjustable Laptop Stand, Foldable Standing Desk at Office Portable Computer Holder with 2 CPU Cooling Fans and Mouse Pad for Bed Sofa Couch Office Home, Aluminum, Red","Features: Made of high quality aluminum alloy, environmentally friendly, durable and rust resistant. It can be folded for convenient storage and transportation, saving space when not in use. Multi-fun",
14,adjustable laptop stand,B07MCNVXYL,"Vertical Laptop Stand, Austrobo [Updated Version] Desktop Aluminum MacBook Stand Adjustable Laptop Holder (up to 17.3in), Fits All MacBook, Pro/Air/Microsoft Surface, Samsung, Dell, Chrome Book (Gray)",Austrobo [ 2021 UPDATED DOCK VERSION ] Universal Vertical Laptop Aluminum Stand 👉 Specifications: Color: GrayMaterial: Aluminum Alloy & SiliconeSize: 7.09 x 2.63 x 2.83 inchAdjustable Width: 0.43 ~ 1.,
14,adjustable laptop stand,B07MLS9QSP,"1A2B3C Folding Laptop Table, Adjustable Laptop Stand, 10 Adjustable Angles Rotatable Portable Desk Stand for Laptop, Bed Tray Cooling Computer Pad Stand (Black)",,
14,adjustable laptop stand,B07MNDZJ2V,"Laptop Desk Bamboo with USB Fan for Notebook, Ipad, Book Holder & Stand, Portable Adjustable Laptop Desk Table Stand Up/Siting Foldable Breakfast Serving Bed Tray with Drawer, Ergonomics Design (A)","What YO-Bamboo Laptop Desk Tray Can Do For You ? This bamboo laptop desk is more beautiful, sturdy and adjustable .Easy to clean, You can use it as a reading desk, breakfast serving tray, laptop table",
14,adjustable laptop stand,B07MW2ND45,"Bamboo Foldable Laptop Desk,Laptop Stand Adjustable Portable Breakfast Serving Bed Tray with Tilting Top Drawer & Cup Holder",,
14,adjustable laptop stand,B07MZKJQH4,"Tangkula Laptop Desk Overbed Table, Mobile Desk Cart, Angle & Height Adjustable Laptop Stand Cart, Computer Desk with Smooth & Lockable Casters, Mobile Lap Workstation Notebook Cart (Wood)","Description: Tangkula overbed Table is our brand new over bed table, which is ideal for eating, writing, playing games, or using your laptop while you're in bed. Because its height adjustability, it f",
14,adjustable laptop stand,B07NPMN9B4,"Portable Laptop Stand, 360 Degree Adjustable Foldable Computer Tablet Notebook Table Desk Holder Rack with Mouse Tray for Bed Red (Silver)","Description This rotate 360 degrees laptop desks makes you work comfortably in the comfort of your bed .This ultimate portable stand is fully adjustable to your needs so you can work, write, study on ",
14,adjustable laptop stand,B07NW2ZNFD,HiTech| Ergonomic Laptop Stand | Portable Adjustable | Aluminium Laptop Desk | Computer Stand | Bend at Any Angle | Double Fan Vented |(Silver),,
14,adjustable laptop stand,B07NWZF4DG,"Portable Laptop Stand, Adjustable Folding Invisible Laptop Computer Stand Invisible Lightweight Laptop Stand fit for laptops up to 15.6” for Tablets, MacBook, Dell, ASUS","FUTSYM portable laptop stand——A part of your computer. It’s lightweight, portable, convenient, patented and feels “invisible”.  3mm thick PU Leather surface + Anti-Slip Leather bottom.  Perfect to Hol",
14,adjustable laptop stand,B07P8LP8LJ,"Laptop Stand for Desk - Portable and Foldable Laptop Stand with Dual-Angle Adjustment, Fits Mac Book,Laptops, iPad, Tablet","Features: 1. laptop stand with 2 height settings to improve body posture. 2. Fits up to 15. 6” laptop such as MacBook Pro, Air. 3. Innovative design - only 3mm thick and 3oz in weight. 4. Foldable and",
14,adjustable laptop stand,B07PQWBMD8,"Portable Laptop Desk, Adjustable Aluminum Laptop Stand with CPU Fans Mouse Pad Side in Bed & Couch/Sofa Tray Stand Up/Sitting Up to 17""","Portable Laptop Desk, Adjustable Aluminum Laptop Stand with CPU Fans Mouse Pad Side in Bed & Couch / Sofa Tray Stand Up/Sitting Up to 17""",
14,adjustable laptop stand,B07PVQVGY9,Portable Adjustable Laptop Stand - Invisible Laptop Stand Foldable Laptop Table Stand Black,,
14,adjustable laptop stand,B07PXV924Q,Portable Adjustable Laptop Stand - Invisible Laptop Stand Foldable Laptop Table Stand Gray,,
14,adjustable laptop stand,B07Q4PMNQM,"Sweesire Premium Invisible Laptop Stand,Adjustable Laptop Stand with 3 Angle Adjustment,Portable Tablet Stand Holder Suitable for MacBook, Air,Pro,Ipad (Grey)",,2
14,adjustable laptop stand,B07Q88SSHN,"Adjustable Laptop Stand, Invisible Laptop Stand, Adhesive Portable Lightweight Tablet Mac Laptop Stand",,
14,adjustable laptop stand,B07Q8W31GB,STAPLES 2658098 Adjustable Steel Curved Laptop Stand,"The Staples Adjustable Steel Curved Laptop Stand offers variable adjustment and provides better ergonomics Looking down at your laptop isn't good for your neck, and the easiest way to put your laptop ",2
14,adjustable laptop stand,B07QC3J59X,"Foldable Laptop Table Stand, Adjustable Laptop Stand for Desk Bed Couch,Fit for 13-15inch Laptop,Bed Tray Table, Computer Table, Foldable and Portable,Comfortable Ideal for Sit/Stand Lying Working","it can easily enable quick height changes (adjustable from 9.4""-12.6"") on this table using two auto-lock buttons on each side. In addition, you can also adjust the surface angle from 0-30 by pulling a",2
14,adjustable laptop stand,B07QDNNKNK,"RAINBEAN Adjustable Laptop Stand Table for Bed,Portable Lap Desk Stand Compatible Notebook Tablets MacBook,Foldable Lift Bracket Aluminum Ergonomics Design,Office or Home Desk-White",,
14,adjustable laptop stand,B07QW6BKPT,"Laptop Stand Adjustable Portable Tablet Holder – Multifunction Folding Bracket, Fits Notebooks from 10"" - 17"" and All Tablets, for ipad, MacBook, Acer, ASUS, HP, DELL (White-03, Conventional-3) …",,
14,adjustable laptop stand,B07R47L4S3,"Feadem Laptop Stand Adjustable Tablet Stand Folding Laptop Stand Holder Lightweight Cooling Gaming Riser Compatible for 8"" to 15.6"" MacBook,Notebook,Computer,Laptop Cooler Tray","Feature: 1. The computer stand can adjust the angle between 23 and 55 degree, and this laptop stand can lift the screen between 12 and 20cm  2. heightwhich laptop riser brings your iPad or Laptop scre",
14,adjustable laptop stand,B07R8GWW1G,"GoGo Laptop Bed Tray Table, Portable, Adjustable Laptop Stand Desk, Bed Stand, Standing with Foldable Base, Foldable Lap Tablet Use On Sofa Couch Floor, Water Proof Material Smooth for Mouse Travel","💻Laptop Stand Desk Table, Adjustable Ergonomic Material TV Bed Lap Tray Notebook Tablet Holder . 💻Helps relieve pains on neck and back! Adjust the height and angle to keep your computer at sight level",
14,adjustable laptop stand,B07RBBYWSV,MEDA |Angle & Height Adjustable Rolling Laptop Desk Cart Over Bed Hospital Table Stand,Angle & Height Adjustable Rolling Laptop Desk Cart Over Bed Hospital Table Stand,
14,adjustable laptop stand,B07RWWBSL6,"Heyesk Adjustable Laptop Stand,Portable Notebook Holder,Foldable Desk/Table Stand for 4-17 Inch Computer (31.5Wx25L, Black)",,
14,adjustable laptop stand,B07SM8T4ZR,"Laptop Stand, VSTYLE Aluminum Notebook Stand Holder Monitor Riser 6 Levels Height Adjustable Laptop Stand for Bed Desk Suit for Any Laptops 10-17 inch",,
14,adjustable laptop stand,B07V9JS2KY,Alalaso Side Table Adjustable Laptop Stand Portable Cart Tray Side Table Studying Desk Overbed Bedside Table with Wheels,,
14,adjustable laptop stand,B07VRCF5YW,"Laptop Desk Adjustable Computer Desk, Home Office Chair Can Be Lifted and Lowered Mobile Computer Desk Bedside Table (Black)","💋💋💋Feature: 🍓 The Plate: Solid wood particle pressing, E1 grade environmental wood without any industrial glue, and 0 formaldehyde release. Metal Frame: Utilizes heavy-duty and powder-coated metal mat",
14,adjustable laptop stand,B07W216K8X,"Tangkula Laptop Desk Overbed Table, Mobile Desk Cart, Angle & Height Adjustable Laptop Stand Cart, Computer Desk with Smooth & Lockable Casters, Mobile Lap Workstation Notebook Cart (Wood)","Description: Tangkula overbed Table is our brand new over bed table, which is ideal for eating, writing, playing games, or using your laptop while you're in bed. Because its height adjustability, it f",
14,adjustable laptop stand,B07XC4JTGF,Auwish Mobile Laptop Stand | Height Adjustable Tilting Sit-Stand Computer Desk Rolling Cart with Mouse Pad Breakfast Tray Desktop Notebook Holder Sofa Bed Side Tables (Black),"Feature: Materials:wood, metal. Quantity: 1pcs. Color:Black Weight:7000g. Desktop size:17.32inch×15.75inch. Mouse Desktop:7.87inch×15.75inch. Desktop lifting range:25.6inch—37.4inch. The desktop can b",
14,adjustable laptop stand,B07XC4K2WC,Auwish Height Adjustable Laptop Stand | Mobile Computer Desk Rolling Cart with Mouse Pad Sofa Bed Side Tables Breakfast Tray Desktop Notebook Holder (White),"Feature: Materials:wood, metal. Quantity: 1pcs. Color:Black Weight:7000g. Desktop size:17.32inch×15.75inch. Mouse Desktop:7.87inch×15.75inch. Desktop lifting range:25.6inch—37.4inch. The desktop can b",
14,adjustable laptop stand,B07ZSX762P,QIHANG-US Black Laptop Stand Tilting Height Adjustable Movable Bedside Laptop Computer Desk Tilt Overbed Table with Wheels and Storage Shelves Bedside Eating Tray Table for Sofa Side Home Office Work,Adjustable Laptop Stand Riser Table with Wheel & Storage Shelf Rack Slide Under Sofa Tray Table for Eating Reading Computer Utility Changing Table for Home Hospital Office Side Table Home Narrow Corne,
14,adjustable laptop stand,B07ZT6BWK6,"Pentaero Laptop Desk with Computer Desk Bed, Foldable Dormitory Lazy Desk for Learning Small Desk, Lap Desk Tray Table Laptop Stand Portable Bed Desk Breakfast Tray for Bed Couch (BK)","Lap Desk Tray Table Laptop Stand Portable Bed Desk Breakfast Tray For Bed CouchFeatures:Heavy duty and Sturdy structure: Made of selected MDF top board and powder-coated metal tubes,this PC Desk is du",
14,adjustable laptop stand,B082HP498G,"DOEWORKS Adjustable Laptop Stand Portable Cart Tray Side Table, Cherry","Specification: Color: cherry Material: MDF panels and High-quality carbon steel bracket Assembly Requied: Yes Product Dimension: 31.5"" L x 15.75"" W x 27.55"" - 37.4"" H ; 12.98 pounds Package Dimension:",
14,adjustable laptop stand,B082NT5WB1,"HUANUO Lap Desk- Fits up to 15.6  Inch Laptop Desk, Foldable Bed Tray Breakfast Table with 5 Angles Tilting Top, Height Adjustable Laptop Stand with Storage Net",,
14,adjustable laptop stand,B085G6H2T4,"Kicode Height Adjustable Laptop Stand for Desk, Standing Desk, Stand Up Desk Converter, 4 Height Levels Sitting Standing Workstation for Notebook Computer - Black",Transitioning between sitting and standing throughout the long work day provides numerous health benefits for the body such as increased blood flow and reduced aches and pains. You've been wanting to ,
14,adjustable laptop stand,B0863GB595,"KICODE Standing Desk, Sit to Stand Desk Converter Height Adjustable Tabletop,Stand up Table, Wide Platform Office Workstation with Keyboard Tray, Black","KICODE Standing Desk Healthier, Sedentary, increase the pressure on the cervical vertebrae, lumbar vertebrae, back. Drastically reduce the pressure of body parts just by periodically standing througho",
14,adjustable laptop stand,B086R1PNHW,"Veryke Bamboo Laptop Desk Stand, Bed Lap Tray, Adjustable Folding Breakfast Tray Serving Tray with Tilt and Side Drawer Surface for Surfing Reading Writing Eating Gaming…",,
14,adjustable laptop stand,B088H8WBCV,"Hossejoy Foldable Laptop Bed Tray Table, Premium Adjustable Laptop Stand, Lap Desks with Foldable Legs, Notebook Standing Breakfast Reading Desk for Sofa Couch Floor",,
14,adjustable laptop stand,B08BZ3VMQ1,"Kicode Height Adjustable Laptop Stand for Desk, Standing Desk, Stand Up Desk Converter, 4 Height Levels Sitting Standing Workstation for Notebook Computer - Black",,
14,adjustable laptop stand,B08D772338,"Laptop Desk for Bed, Adjustable Laptops Stand, Foldable Portable Multifunction Bed Tray Lazy Table Computer Tray for Eating and Writing in Sofa and Couch (US Direct, Black)","Features: The ergonomically designed curved recess prevents chest discomfort, round table corner design, anti-bumping and safer. The ergonomically designed curved recess prevents chest discomfort, rou",
14,adjustable laptop stand,B08DFQD4HR,MOTOTEKS Bed Table Laptop Adjustable Stand Portable Standing Tray with Foldable Legs Lap Tablet Table for Sofa Couch Floor (Black),,
14,adjustable laptop stand,B08FBZ9SPP,MELLCOM Adjustable Height Laptop Desk Stand Desk Steady Multifunctional Mobile Podium Portable Sit to Stand Lectern with Pneumatic Height Adjustments and Wheels Ergonomic Design Laptop Stand,Gas Spring lift Gas spring lift offers smooth and easy height adjustment at the squeeze of a handle going from sitting to standing in an instant.  Sturdy Steel Frame Steel frame holds weights up to 33,
14,adjustable laptop stand,B08GFQD356,"TANCHEN Book Stand Holder Reading Holder, Portable Eye Protection Reading Stands with Page Clip, Adjustable Height & Angle",,
14,adjustable laptop stand,B08GX6CGL3,"Laptop Desk for Bed,LEEHEE Adjustable Lap Bed Tray Folding Table Lap Stand with Internal USB Cooling Fan, Standing Desk for Home Office Working Gaming Writing, Fits for 17"" Laptop or Smaller (Black)",,
14,adjustable laptop stand,B08GYG29VS,"Home Intuition Adjustable Laptop Stand - Portable Lap Desk for Bed, Foldable Bed Tray Legs",,
14,adjustable laptop stand,B08HD2FCGC,"Fenge Mobile Height Adjustable Standing Laptop Desk on Wheels 25.6'' Sit and Stand Mobile Computer Desk for Classrooms, Offices, and Home LC-M26101WB",,
14,adjustable laptop stand,B08HGQN18L,"Adjustable Laptop Stand, Multi-Functional Portable Folding Desk with CPU Cooling Fans and Mouse Pad, Ergonomic Lap Reading Holder Desk TV Bed Tray Standing Desk",Specifications : Color: black. Noise: 30dba. Air volume: 40cfm. Fan speed: 800rpm. Weight: 3.31lbs / 1.5kg. Weight capacity: 33lbs / 15kg. Fan Diameter: 7.48 inch/ 190mm. Material: aluminum alloy and ,
14,adjustable laptop stand,B08HJCVD3M,"RAINBEAN Adjustable Laptop Stand, Laptop Desk with 2 CPU Cooling USB Fans for Bed Aluminum Lap Workstation Desk with Mouse Pad, Notebook Holder Sofa, Bed Table Office Tray Blue",,
14,adjustable laptop stand,B08HJFBJLY,"Adjustable Laptop Stand, Laptop Desk with 2 CPU Cooling USB Fans for Bed Aluminum Lap Workstation Desk with Mouse Pad, Foldable Cook Book Stand Notebook Holder Sofa, Bed Table Office Tray, Silver",,
14,adjustable laptop stand,B08HYY9TPW,"Lap Desk- Fits up to 13.5 Inch Laptop Desk, Foldable Bed Tray Breakfast Table with 4 Angles Tilting Top, Height Adjustable Laptop Stand",,
14,adjustable laptop stand,B08J3WD3KP,"Phomemo Ergonomic Laptop Stand Adjustable Laptop Riser for Desk Notebook Stand Laptop Holder Compatible with MacBook, Chromebook and All Laptops up to 15.6’’ - Black",,
14,adjustable laptop stand,B08J4898N3,"Phomemo Laptop Stand for Desk, Adjustable Height Laptop Stand Holder Portable Notebook Riser, Holder Computer Stand Compatible with MacBook Air Pro Dell, HP, Lenovo and All Laptops up to 10""-15.6”",,
14,adjustable laptop stand,B08JC5CMGQ,"Everflying Adjustable Lap Desk for Laptop, Everflying, Portable Tray Tables with Foldable Legs, Light Weight and No Assembly, for Home Office Working, in Bed, Couch, Recline or Floor.",Everflying - We are in constant pursuit of researching new products that make your life easier and more enjoyable. If you are looking for a compact desk in your family for remote learning and working ,
14,adjustable laptop stand,B08L6CCFG5,"Adjustable Laptop Stand Ergonomic Portable Computer Stand,Aluminum Foldable Laptop Holder with Heat-Vent,Compatible for Mac,Notebook,MacBook Pro/Air,Lenovo,Dell More10-17 Laptop Silver",,
14,adjustable laptop stand,B08LWYVCFF,Adjustable Book Stand | Angle and Height Adjustable Laptop Stand | Book Holders for Reading with Paper Clips | Collapsible Laptop Stand Frees Your Hands in Bed,,
14,adjustable laptop stand,B08MNM1KTN,"DODOLIVE Adjustable Laptop Stand,Portable Laptop Holder,Folding Laptop Cooling Stand 2019 New Ergonomic Design,Ventilated Laptop Stand,Aluminum Laptop Riser Stand,Height Adjustable Laptop Tilt Stand",DODOLIVE Adjustable Ventilated Laptop Stand A PERFECT SOLUTION FOR EFFICIENT WORK! GET YOUR WORK DONE COMFORTABLY! SAY GOODBYE TO NECK PAIN AND TENSION FROM ALWAYS LOOKING DOWN AT YOUR LAPTOP! Ergonom,2
14,adjustable laptop stand,B08N173TDY,"Aluminum Mobile Laptop Cart on Wheels, Height Adjustable Rolling Laptop Stand with Mouse Tray, Mobile Computer Workstation for Home, Office, School and Hospital",,
14,adjustable laptop stand,B08NJ7V5MD,"Lap Desk- Fits up to 13.5 Inch Laptop Desk,Exquisite Flower Patterns for Better Heat dissipating Foldable Bed Tray Breakfast Table with 4 Angles Tilting Top, Height Adjustable Laptop Stand",Product Details: Material: Bamboo exquisite flower patterns for better heat dissipating Highest Dimension: 20” x 12” x 8” (L x W x H) Shortest Dimension: 20” x 12” x 10” (L x W x H) · Bed Serving Tray,
14,adjustable laptop stand,B08NPBD1G9,"WonderWorker Newton Adjustable Laptop Table Bed Tray Cooling Pad, Lightweight Aluminum, Portable Folding Laptop Stand, Black","Very lightweight - 1 kg, made of high quality aluminum alloy. Adjustable height from 4 to 48 cm. Ideal for laptops up to 7-17"". Stopper to hold the laptop at any angle. Table size 27 X 42 cm. Ventilat",
14,adjustable laptop stand,B08PBD68GB,Creproly Monitor Riser Stand with Storage Drawer and Phone Holder 3 Height Adjustable Laptop Stand for Office Computer Laptop Printer,,
14,adjustable laptop stand,B08PZ6BK25,FCH Over Bed Table with Wheels Laptop Stand Mobile Desk Cart Height Adjustable Sit-Stand Laptop Computer Desk Tilt Adjustable Surface with Book Over Bed Side,"Features:1. New and in a good condition2. A perfect combination of fine workmanship and reliable material3. Meticulous surface treatment, sleek and smooth4. Exquisite look, stable and reliable5. Lifti",
14,adjustable laptop stand,B08Q3WNQHN,"Laptop Desk, Bed Tray Table with Cup Holder, Portable Home Working Lap Desk, Angle Adjustable Laptop Stand, Multi Tasking Folding Computer Desk for Sofa Couch Floor, Writing Eating Reading Surfing",,
14,adjustable laptop stand,B08QHPHC72,"Mobile Podium and Laptop Stand | Portable Sit to Stand Lectern with Height Adjustments | Rolling Laptop Stand Perfect for School, Home & Office (White)",,
14,adjustable laptop stand,B08R7JS9B4,"Greensen Foldable Bed Desk Stand, Adjustable Laptop Table Stand Portable Lap Desk for Laptop Egonomic Laptop Stand Riser, Tilting Top for Reading Working Writing",DESCRIPTION: This computer desk has a simplistic design that increases the beauty of your room. The frame of the desk is designed to add extra stability for the desk. The four small plastic feet preve,
14,adjustable laptop stand,B08RNN859T,"X2 Adjustable Laptop Stand, 2021 New Foldable Aluminum Laptop Desk with Large Cooling Fan & Mouse Pad for Bed, Sofa & Couch Lap Tray","Why choose our Laptop Stand Desk? 1. Useful at Home: With our adjustable laptop desk, you can use a laptop/tablet/book at your most comfortable position regardless you are sitting on chair or lying do",
14,adjustable laptop stand,B08SBR1XN6,"Beauthom Laptop Bed Desk Portable 100% Bamboo Breakfast Serving Bed Table Tray with Adjustable Laptop Stand and Folding Legs for Home Office/ Reading/ Writing/ Eating (21.6""x13.7"")",,
14,adjustable laptop stand,B08SBZ22MN,"Beauthom Laptop Bed Desk, Portable 100% Bamboo Breakfast Serving Bed Table Tray with Adjustable Laptop Stand and Folding Legs for Reading/ Writing/ Painting /Eating (19.8""x12"")",,
14,adjustable laptop stand,B08T66DNF9,"SAIJI Leather Laptop Bed Tray Table, Adjustable Laptop Stand with Removable Stopper, Portable Lap Desks with Foldable Legs, Notebook Stand Breakfast Reading Desk for Sofa Couch(Medium,Gray)",,
14,adjustable laptop stand,B08V1D6QSW,"Ollorata Lap Desk,Ergonomically Adjustable Laptop Stand for Bed,Fits up to 17 Inches Laptop Desk for Bed and Sofa,Multi-Functional Portable Bed Desk Bed Table (Black) with Cup Holder",,
14,adjustable laptop stand,B08V922LWZ,"Lap Desk,Foldable Laptop Bed Tray Table,Adjustable Laptop Stand for Bed with lap Table Slot and Cup Holder for Eating,Working,Reading on Bed&Sofa,Bed Desk for Kids on Picnic&Playing,Balck&Brown Stripe","For Simple&Healthy Life - Queeplo Queeplo Lap Desk made of adjustable legs and scientific design in order that working& reading become more comfortable and easy. It is very convenient to work on bed, ",
14,adjustable laptop stand,B08W8JJQDH,"Seville Classics Airlift Mobile Height Adjustable Laptop Stand Computer Workstation for Sitting Table for Home, Office, Classroom, Hospital, w/Wheels, Flat Desk 24"", Black","Work the way you want with Seville Classics' Mobile Laptop Computer Desk Cart. Designed with mobility in mind, the cart features four smooth-gliding, 1. 5 inch casters so you can take your work with y",
14,adjustable laptop stand,B08XJYMPNV,"Mobile Computer Desk, Height Adjustable Laptop Stand with 4 Locked Wheels, Standing Computer Workstation, Writing Desk Table, Portable Laptop Stand Tall Table with Printer Shelf for Home Office(Black)","Features: - Ergonomic mobile stand up desk computer workstation is height adjustable, allows you to use computer sitting or standing freely. - You could use this computer desk as a portable presentati",
14,adjustable laptop stand,B0913CHRW1,"MEGAMILLION Mobile Laptop Standing Desk- Pneumatic Height Adjustable Sit Stand Laptop Rolling Cart, Multifunctional Mobile Podium, Portable Sit Stand Lectern for Classrooms, Offices, and Home",,
14,adjustable laptop stand,B091FKG8Q2,"Houssem Adjustable Laptop Stand, Portable Notebook Tablet Computer Lap Desk Foldable Reading Holder with Cooling Fan & Holes and Removable Mouse Tray for Home Office Bed Sofa Couch",,
14,adjustable laptop stand,B0924H63GP,"Uublik Mobile Bedside Computer Table Standing Desk,Adjustable Height Laptop Stand Side Table with Lockable Wheels,Home Office Workstation Desk,Small Tray Table for Standing or Sitting (White)","Premium Material This panel made by high quality particle wood with high glossy finish,very smooth;Welded metal frame provides rock solid stability and durability. Height Adjustable Adjust from 27.6in",
14,adjustable laptop stand,B0924HNRZ8,"Uublik Mobile Bedside Computer Table Standing Desk,Adjustable Height Laptop Stand Side Table with Lockable Wheels,Home Office Workstation Desk,Small Tray Table for Standing or Sitting (Wine Red)","Premium Material This panel made by high quality particle wood with high glossy finish,very smooth;Welded metal frame provides rock solid stability and durability. Height Adjustable Adjust from 27.6in",
14,adjustable laptop stand,B0924KHPQR,"Uublik Mobile Bedside Computer Table Standing Desk,Adjustable Height Laptop Stand Side with Lockable Wheels,Home Office Workstation Desk,Small Tray for or Sitting (Blue) 31.6 x 15.8 27.6 - 35.5 Inch","Premium Material This panel made by high quality particle wood with high glossy finish,very smooth;Welded metal frame provides rock solid stability and durability. Height Adjustable Adjust from 27.6in",
14,adjustable laptop stand,B093X413RN,"FitDesk Adjustable Desk- Height Adjustable Laptop Desk- Stand Up Desk- Pneumatic Standing Desk- Portable Desk for Laptop- Adjustable Mobile Desk- Portable Office Desk for Home Office- White, 27""",,
14,adjustable laptop stand,B094QV6292,soges 23.6 inches Mobile Side Desk Height Adjustable Laptop Cart Stand Portable Laptop Desk Workstation with Wheels Black CXYM-5/1-60BB,,
14,adjustable laptop stand,B094QXFCZR,soges 23.6 inches Mobile Side Desk with Tablet Slot Height Adjustable Laptop Cart Stand Portable Laptop Desk Workstation with Wheels Walnut CXYM-5/3-60HW,,
14,adjustable laptop stand,B094ZK2ZB7,"SAIJI Laptop Bed Tray Desk, Adjustable Laptop Stand for Bed, Foldable Laptop Table with Storage Drawer for Eating, Working, Writing, Gaming, Drawing (Gray&Black, X-Large)",,
14,adjustable laptop stand,B0952LH6VB,"SAIJI Laptop Bed Tray Desk, Adjustable Laptop Stand for Bed,Foldable Laptop Table(Gray, X-Large) Gooseneck Cell Phone HolderClamp Universal Lazy Mount Clip (Rose Gold)",,
14,adjustable laptop stand,B0967GRWJP,"Laptop Bed Tray Desk, PVC Leather Adjustable Laptop Stand Bed Table, COKWEL Foldable Notebook Table with Storage Drawer for Bed Sofa Couch Eating Reading Working(Large, Gray)",,
14,adjustable laptop stand,B096TRLQH9,"Lap Desk RAINBEAN, Adjustable Laptop Stand for Bed/Sofa, Portable Laptop Desk with Mouse Pad, Gift for for Man, College Students, Sister, Brother",,
14,adjustable laptop stand,B097KLCTZL,"XEVVITO 30"" Adjustable Mobile Laptop Standing Desk Cart with Gas Spring Function - Portable Computer Table with 4 USB Ports, Cup Holder & Cable Management Tool - Workstation for Home Office & School",,
14,adjustable laptop stand,B09B26YVMH,"Lap Desk for Laptop,BUILDEC Adjustable Laptop Stand for Desk with Storage Drawer,Foldable Legs Standing Lap Table for Reading, Eating, Working, Writing, Gaming and Drawing in Bed Sofa Couch Floor…",,
